election_id,district_id,contacted,district_competitiveness,electoral_rules
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 602,Not Contacted,0.53528686370504,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Not Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 606,Contacted,0.627729742883627,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 613,Not Contacted,0.597692361466594,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 608,Not Contacted,0.557370223736554,PR
Portugal 2005,Portugal 2005; District 616,Not Contacted,0.613509953893459,PR
Portugal 2005,Portugal 2005; District 616,Not Contacted,0.613509953893459,PR
Portugal 2005,Portugal 2005; District 616,Not Contacted,0.613509953893459,PR
Portugal 2005,Portugal 2005; District 616,Not Contacted,0.613509953893459,PR
Portugal 2005,Portugal 2005; District 616,Not Contacted,0.613509953893459,PR
Portugal 2005,Portugal 2005; District 616,Not Contacted,0.613509953893459,PR
Portugal 2005,Portugal 2005; District 616,Not Contacted,0.613509953893459,PR
Portugal 2005,Portugal 2005; District 616,Not Contacted,0.613509953893459,PR
Portugal 2005,Portugal 2005; District 616,Not Contacted,0.613509953893459,PR
Portugal 2005,Portugal 2005; District 616,Not Contacted,0.613509953893459,PR
Portugal 2005,Portugal 2005; District 616,Not Contacted,0.613509953893459,PR
Portugal 2005,Portugal 2005; District 616,Not Contacted,0.613509953893459,PR
Portugal 2005,Portugal 2005; District 616,Not Contacted,0.613509953893459,PR
Portugal 2005,Portugal 2005; District 616,Not Contacted,0.613509953893459,PR
Portugal 2005,Portugal 2005; District 616,Not Contacted,0.613509953893459,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 610,Not Contacted,0.926602005504167,PR
Portugal 2005,Portugal 2005; District 610,Not Contacted,0.926602005504167,PR
Portugal 2005,Portugal 2005; District 610,Not Contacted,0.926602005504167,PR
Portugal 2005,Portugal 2005; District 610,Not Contacted,0.926602005504167,PR
Portugal 2005,Portugal 2005; District 610,Not Contacted,0.926602005504167,PR
Portugal 2005,Portugal 2005; District 610,Contacted,0.926602005504167,PR
Portugal 2005,Portugal 2005; District 610,Not Contacted,0.926602005504167,PR
Portugal 2005,Portugal 2005; District 610,Not Contacted,0.926602005504167,PR
Portugal 2005,Portugal 2005; District 610,Not Contacted,0.926602005504167,PR
Portugal 2005,Portugal 2005; District 610,Not Contacted,0.926602005504167,PR
Portugal 2005,Portugal 2005; District 610,Contacted,0.926602005504167,PR
Portugal 2005,Portugal 2005; District 610,Not Contacted,0.926602005504167,PR
Portugal 2005,Portugal 2005; District 610,Not Contacted,0.926602005504167,PR
Portugal 2005,Portugal 2005; District 610,Not Contacted,0.926602005504167,PR
Portugal 2005,Portugal 2005; District 610,Not Contacted,0.926602005504167,PR
Portugal 2005,Portugal 2005; District 610,Not Contacted,0.926602005504167,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 603,Not Contacted,0.698661690277855,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
Portugal 2005,Portugal 2005; District 600,Not Contacted,0.750661613225876,PR
